Trial,ButtonPressTimeinOverallExp,squareStartTime,squareStartFrame,flash_circleStartTime,flash_circleStartFrame,flash_circleEndTime,flash_circleEndFrame,lilsquareStartTime,lilsquareStartFrame,lilsquareEndTime,lilsquareEndFrame,lilafterflash,ButtonPressTime,Key,false_presses,Acc,Opacity,FlashSide,CorrSide,SquareAbsent,frameRate,session,participant,fill
601,2209.933713,1.015064157,61,1.431995348,86,1.465360652,88,2.466175674,148,2.499483416,150,42,2.899920221,left,0,1,0.085005098,-1,-1,right,59.93921547,2,912,2
602,2212.852713,1.081615115,65,1.548711767,93,1.582018043,95,2.282654588,137,2.315955731,139,24,2.7164226,left,0,1,0.085005098,1,-1,left,59.93921547,2,912,2
603,2215.588191,1.048335236,63,1.515287069,91,1.54863844,93,1.899005109,114,1.932272888,116,3,2.416236791,right,0,1,0.085005098,1,1,left,59.93921547,2,912,2
604,2218.023386,1.081654711,65,1.732253383,104,1.765592656,106,2.766311621,166,2.799738152,168,42,3.433701285,right,0,1,0.085005098,-1,1,left,59.93921547,2,912,2
605,2221.476026,1.015006229,61,1.615582061,97,1.64878788,99,2.54961258,153,2.582944887,155,36,3.000162784,right,0,1,0.057405098,1,1,left,59.93921547,2,912,2
606,2224.495143,1.115092974,67,1.532017933,92,1.565322009,94,2.165919472,130,2.199218782,132,18,2.633142978,right,0,1,0.057405098,1,1,left,59.93921547,2,912,2
607,2227.147397,1.198297803,72,1.748708174,105,1.782113807,107,2.482597467,149,2.515949939,151,24,2.966507475,right,0,1,0.057405098,-1,1,left,59.93921547,2,912,2
608,2230.133101,1.064766195,64,1.648567901,99,1.681882609,101,2.23232011,134,2.265670382,136,15,3.266516201,nope,0,0,0.057405098,-1,1,right,59.93921547,2,912,2
609,2233.418858,1.215108226,73,1.748808631,105,1.782206931,107,2.732926886,164,2.766290723,166,39,3.767059916,nope,0,0,0.057405098,-1,1,left,59.93921547,2,912,2
610,2237.205144,1.148437746,69,1.698876714,102,1.732156593,104,2.582902358,155,2.616193969,157,33,3.18350312,right,0,1,0.057405098,1,1,left,59.93921547,2,912,2
611,2240.407684,1.181706259,71,1.915637715,115,1.949044082,117,2.849721397,171,2.883134362,173,36,3.883866159,nope,0,0,0.057405098,-1,-1,right,59.93921547,2,912,2
612,2244.310704,1.014924837,61,1.66544945,100,1.698938308,102,2.499488916,150,2.532786392,152,30,3.533665575,nope,0,0,0.057405098,1,1,left,59.93921547,2,912,2
613,2247.863676,1.098015277,66,1.665286666,100,1.698492118,102,2.299049251,138,2.332285134,140,18,3.333106388,nope,0,0,0.057405098,-1,-1,right,59.93921547,2,912,2
614,2251.216085,0.998342825,60,1.632159306,98,1.665457149,100,2.215896117,133,2.249303583,135,15,2.783214801,right,0,1,0.057405098,-1,1,left,59.93921547,2,912,2
615,2254.018317,0.998123946,60,1.415204357,85,1.448474703,87,2.349242209,141,2.382542252,143,36,3.38347203,nope,0,0,0.057405098,-1,1,right,59.93921547,2,912,2
616,2257.421009,0.998313128,60,1.598699411,96,1.632066548,98,2.682889013,161,2.716303445,163,45,3.216898854,right,0,1,0.057405098,1,1,left,59.93921547,2,912,2
617,2260.656857,1.081643345,65,1.532056796,92,1.565445564,94,1.965663856,118,1.999031726,120,6,2.98332963,left,0,1,0.057405098,-1,-1,right,59.93921547,2,912,2
618,2263.659185,1.215103826,73,1.982383721,119,2.015743892,121,2.816363426,169,2.849733129,171,30,3.850591047,nope,0,0,0.057405098,-1,-1,right,59.93921547,2,912,2
619,2267.529049,1.081468095,65,1.565323475,94,1.598623152,96,2.249138599,135,2.282424344,137,21,3.283329924,nope,0,0,0.057405098,1,-1,left,59.93921547,2,912,2
620,2270.831624,0.998104515,60,1.732005907,104,1.765367911,106,2.816187076,169,2.849616907,171,45,3.850367035,nope,0,0,0.057405098,1,1,left,59.93921547,2,912,2
621,2274.701218,1.115018548,67,1.865569778,112,1.898935449,114,2.249288552,135,2.282602893,137,3,2.833282005,right,0,1,0.077805098,1,1,left,59.93921547,2,912,2
622,2277.553484,1.18176272,71,1.815529339,109,1.848967236,111,2.899710874,174,2.933078378,176,45,3.933869202,nope,1,0,0.077805098,-1,-1,right,59.93921547,2,912,2
623,2281.506627,1.215022801,73,1.782149003,107,1.815578468,109,2.265838666,136,2.299157774,138,9,2.61631789,left,1,1,0.077805098,-1,-1,right,59.93921547,2,912,2
624,2284.141995,1.131688918,68,1.715471924,103,1.748868758,105,2.69954765,162,2.732911487,164,39,3.16677299,left,0,1,0.077805098,1,-1,right,59.93921547,2,912,2
625,2287.327768,1.115042746,67,1.632119343,98,1.665435151,100,2.265927391,136,2.29930186,138,18,2.683107525,right,0,1,0.077805098,-1,1,left,59.93921547,2,912,2
626,2290.029918,1.014913838,61,1.582120333,95,1.61540901,97,2.165821581,130,2.199212549,132,15,3.083395477,left,0,1,0.077805098,-1,-1,right,59.93921547,2,912,2
627,2293.132288,1.198516682,72,1.682193513,101,1.71551812,103,2.416039543,145,2.449429778,147,24,2.916622121,right,0,1,0.077805098,-1,1,left,59.93921547,2,912,2
628,2296.068136,1.048236612,63,1.698683499,102,1.731990509,104,2.582737007,155,2.616116976,157,33,3.016527017,right,0,1,0.077805098,1,1,left,59.93921547,2,912,2
629,2299.103893,1.09819016,66,1.815440614,109,1.848704727,111,2.399245252,144,2.432476002,146,15,2.549287012,right,0,0,0.077805098,1,-1,right,59.93921547,2,912,2
630,2301.672424,1.081617314,65,1.848875211,111,1.882288177,113,2.933143638,176,2.966501242,178,45,3.967232672,nope,0,0,0.077805098,1,1,left,59.93921547,2,912,2
631,2305.659014,1.198271772,72,1.648530137,99,1.681924038,101,2.082240221,125,2.115605525,127,6,3.116331089,nope,0,0,0.077805098,1,1,left,59.93921547,2,912,2
632,2308.794623,1.115013048,67,1.665442117,100,1.698827219,102,2.19919825,132,2.232594717,134,12,3.233351812,nope,0,0,0.077805098,-1,-1,right,59.93921547,2,912,2
